Hugo	CD4+_T_cells_BGI_output2	CD4+_T_cells_BGI_output1	CD4+_T_cells_BGI_output3	CD8+_T_cells_BGI_output2	Monocytes_BGI_output2	Monocytes_BGI_output3	Monocytes_BGI	CD8+_T_cells_BGI_output3	Monocytes_BGI_output1	CD8+_T_cells_BGI	CD8+_T_cells_BGI_output1	CD4+_T_cells_BGI
ACOT6	0	0	0	0	0	0	0	0	0	0.0216411	0	0
ACOT7	8.013828	8.013327	8.013828	6.623749000623021	2.5804650000000002	2.5804650000000002	2.556714	6.624861000558811	2.580827	6.8217254	6.623749000623021	7.96316
ACOT8	12.59745	12.59646	12.59745	12.242885	21.386485	21.386485	22.8234059	12.244399	21.389615	12.5043473	12.242885	13.2541451
ACOT9	23.303062	23.301997	23.303062	27.2925768	43.461978	43.461978	46.787801	27.2934522	43.474242	27.5906949	27.2925768	23.577963
ACOX1	8.816588	8.818259	8.816588	10.196857	14.374429899999999	14.374429899999999	15.52315652	10.193682	14.3765319	10.476737	10.196857	8.69763
ACOX2	0	0	0	0	2.403282	2.403282	2.268064	0	2.403868	0	0	0
ACOX3	5.92511	5.924866	5.92511	5.3313049999999995	9.58099	9.58099	10.57382	5.331651	9.583764	5.313479	5.3313049999999995	6.2246250000000005
ACOXL	0.886076	0.885966	0.886076	1.3726764	0.38370289999999996	0.38370289999999996	0.375991	1.3729721000000001	0.3837584	1.4654543	1.3726764	0.873913
ACP1	54.347087	54.34587	54.347087	48.9577765	29.90219	29.90219	28.2902269	48.9597338	29.90894	46.196892	48.9577765	57.459483
ACP2	6.3262253	6.3257799	6.3262253	7.1351565	14.5330416	14.5330416	15.5209796	7.1359452	14.535253899999999	7.918474	7.1351565	7.16215136196
ACP4	0.436551	0.436506	0.436551	0.812636	0.212403	0.212403	0.308987	0.81277	0.212432	0.637211	0.812636	0.509168
ACP5	21.055871	21.0557449	21.055871	15.3122904	30.6687062	30.6687062	29.993205800000002	15.3117582	30.6740675	15.812576400000001	15.3122904	22.152980549
ACP6	10.014002	10.014382	10.014002	7.0705540000000004	2.2594352	2.2594352	2.0641475	7.070123	2.2599785	7.100752	7.0705540000000004	10.861436
ACP7	0.223097	0.223065	0.223097	0.558342	0.270465	0.270465	0.301112	0.558478	0.270507	0.467695	0.558342	0.263873
ACPP	0.206144	0.206116	0.206144	0.550394	6.457344	6.457344	6.176907	0.550519	6.459376000000001	0.433861	0.550394	0.3059952
ACR	0.217494	0.217512	0.217494	0.1023224	0	0	0	0.10234	0	0.1927566	0.1023224	0.108789
ACRBP	1.131008	1.130904	1.131008	2.131585	8.812145000000001	8.812145000000001	9.548659	2.131636	8.813792	1.7670972	2.131585	0.807501
ACRV1	0	0	0	0.0126474	0.0222543	0.0222543	0.022257	0.01265	0.0222577	0.0253067	0.0126474	0
ACSBG1	0.7713265	0.7712909	0.7713265	1.23505	0.36008049999999997	0.36008049999999997	0.403984	1.235152	0.3601496	1.3106863	1.23505	1.1758403
ACSBG2	0.1106471	0.1106442	0.1106471	0.542592	0.0251217	0.0251217	0.0251248	0.542702	0.0251255	0.49999	0.542592	0.0553243
ACSF2	16.3909001	16.3905728	16.3909001	26.107446	20.7109108	20.7109108	21.0776514	26.106949	20.7158335	25.874337	26.107446	16.551261
ACSF3	22.525575004446832	22.52625400543125	22.525575004446832	25.5959546	28.3832262	28.3832262	28.47782	25.5868465	28.398784199999998	27.4928087	25.5959546	23.633837823
ACSL1	8.444809	8.447014	8.444809	12.004742657783883	105.897771	105.897771	104.506472	12.00316878625509	105.901011	11.692596033508972	12.004742657783883	6.563242
ACSL3	29.081744	29.084266	29.081744	37.225284	16.9020944	16.9020944	18.271891	37.220358	16.9071294	37.223467	37.225284	28.054917
ACSL4	2.9891639999999997	2.990142	2.9891639999999997	3.0803707	5.7836678	5.7836678	5.933992	3.0810507	5.7846709999999995	3.071571	3.0803707	3.7341059999999997
ACSL5	39.10676	39.10602	39.10676	41.479148	16.163999	16.163999	16.4975343	41.480236	16.167283	41.325779	41.479148	41.603074
ACSL6	18.3195947	18.3189896	18.3195947	11.804174000000001	0.0937817	0.0937817	0.0901872	11.804897	0.0937967	13.0825233	11.804174000000001	16.8080935204088
ACSM1	0.17943127	0.17945106	0.17943127	0.2944827	0.3557824	0.3557824	0.4065622	0.2945399	0.3558783	0.2133564	0.2944827	0.2131943
ACSM2A	1.7370990000000002	1.7369080000000001	1.7370990000000002	2.4572637	2.1777329	2.1777329	2.0750504	2.4576248	2.1777588	2.2031258	2.4572637	2.549574
ACSM2B	0.8692662	0.8695474999999999	0.8692662	0.906745	1.26726	1.26726	0.6137618	0.9060239999999999	1.268148	1.581523	0.906745	0.40280099999999996
ACSM3	8.482479399999999	8.483353300000001	8.482479399999999	9.004526	4.8908753	4.8908753	5.1260066	9.003449	4.8925935	9.3420866	9.004526	8.8685824
ACSM4	0	0	0	0	0	0	0.0115237	0	0	0	0	0
ACSM5	0.124436	0.124428	0.124436	0.415184	0.2441537	0.2441537	0.51844	0.415222	0.24421099999999998	0.377565	0.415184	0.165895
ACSM5P1	0	0	0	0	0	0	0	0	0	0	0	0
ACSM6	0.4378072	0.4377522	0.4378072	0.5071209999999999	0.421358	0.421358	0.39846899999999996	0.507222	0.42141799999999996	0.4237921	0.5071209999999999	0.42751039999999996
ACSS1	18.238067	18.23554	18.238067	22.571992	16.407023	16.407023	15.894305000000001	22.577329000000002	16.409625	22.585145999999998	22.571992	18.237287000000002
ACSS2	9.491278195	9.492365219	9.491278195	8.711239899999999	46.412227	46.412227	46.224679	8.7091511	46.407709000000004	6.330976500379628	8.711239899999999	8.918817625435
ACSS3	0.0419764	0.041971	0.0419764	0.1098592	0.1291795	0.1291795	0.154172	0.1098829	0.1291995	0.0886804	0.1098592	0.0421496
ACTA1	0.0216212	0.0216188	0.0216212	0.136957	0.189251	0.189251	0.223691	0.136981	0.189278	0.117444	0.136957	0.0216139
ACTA2	1.905384	1.905276	1.905384	2.5807181	1.8491469999999999	1.8491469999999999	1.663882	2.5807437	1.849466	2.5108314	2.5807181	2.2843599
ACTB	2546.568672	2546.317502	2546.568672	2222.139189	8263.745613000001	8263.745613000001	8269.585863	2222.502966	8264.987439999999	2214.995065	2222.139189	2556.9334284
ACTBL2	0	0	0	0	0.00865853	0.00865853	0.00865959	0	0.00865987	0	0	0
ACTBP1	0	0	0	0	0	0	0	0	0	0	0	0.0302311
ACTBP11	0	0	0	0	0.023777	0.023777	0.0237807	0	0.0237801	0	0	0
ACTBP12	0	0	0	0	0	0	0	0	0	0	0	0
ACTBP13	0	0	0	0	0.00616674	0.00616674	0.00615846	0	0.00616773	0	0	0.0304134
ACTBP14	0	0	0	0	0	0	0	0	0	0	0	0
ACTBP2	0	0	0	0	0	0	0.0238659	0	0	0.027166	0	0.0299365
ACTBP6	0	0	0	0	0	0	0	0	0	0	0	0
ACTBP7	0	0	0	0.0813341	0.166792	0.166792	0.0953238	0.0813455	0.166813	0.0542456	0.0813341	0
ACTBP8	0	0	0	0	0.193864	0.193864	0.0727088	0	0.193889	0	0	0
ACTBP9	0	0	0	0	0.0734056	0.0734056	0.0244713	0	0.0734152	0	0	0
ACTC1	0	0	0	0.278325	0	0	0	0.27832599999999996	0	0.1670242	0.278325	0
ACTG1	1408.909532	1408.966975	1408.909532	883.5064472	1439.685056	1439.685056	1447.2891769999999	883.6463411000001	1439.9009050000002	878.9880299	883.5064472	1396.7652699999999
ACTG1P1	0.20815	0.208131	0.20815	0.161833	0.18964	0.18964	0.142247	0.161856	0.189665	0.188879	0.161833	0.118919
ACTG1P10	0.216981	0.216962	0.216981	0.226933	0	0	0	0.226963	0	0.312165	0.226933	0.206209
ACTG1P11	0.0173023	0.0173009	0.0173023	0	0	0	0	0	0	0.0135472	0	0.0163949
ACTG1P12	0	0	0	0.0519314	0.0456421	0.0456421	0.0456476	0.051939	0.0456481	0.0779293	0.0519314	0
ACTG1P13	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1P14	0.89865	0.898571	0.89865	1.46718	0.907366	0.907366	0.740307	1.46739	0.907484	1.68526	1.46718	1.10811
ACTG1P15	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1P16	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1P17	0.8416210000000001	0.84161	0.8416210000000001	0.954089	0.3296389	0.3296389	0.44400399999999995	0.9541219999999999	0.3297083	1.143573	0.954089	0.7432460000000001
ACTG1P18	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1P19	0	0	0	0	0	0	0.0240314	0	0	0	0	0
ACTG1P2	0.0173023	0.0173009	0.0173023	0	0	0	0	0	0	0.0135472	0	0.0163949
ACTG1P20	2.07939	2.07952	2.07939	3.4034	0.381655	0.381655	0.381841	3.40295	0.381813	3.83921	3.4034	2.83659
ACTG1P21	0	0	0	0.0311747	0.0821659	0.0821659	0.109568	0.0311785	0.0821762	0.0311879	0.0311747	0
ACTG1P22	0	0	0	0	0.0329942	0.0329942	0.0330028	0	0.0330029	0.0375915	0	0
ACTG1P23	0	0	0	0	0	0	0.0251492	0	0	0	0	0
ACTG1P24	0.241534	0.241519	0.241534	0.146475	0	0	0	0.146489	0	0.146524	0.146475	0.120752
ACTG1P3	1.6311	1.63096	1.6311	1.45226	0.890914	0.890914	0.842869	1.45246	0.89103	1.64471	1.45226	1.72133
ACTG1P4	0	0	0	0	0	0	0	0	0	0.025517	0	0.0624563
ACTG1P9	0.0797794	0.0797676	0.0797794	0.515159	0.0518222	0.0518222	0.044573	0.515291	0.0518294	0.496963	0.515159	0.114403
ACTG2	0.72548	0.7255	0.72548	1.287995	0.0567178	0.0567178	0.171587	1.287924	0.0567329	1.107667	1.287995	0.6838387
ACTL10	0.477055	0.476996	0.477055	0.264131	0.47695	0.47695	0.415853	0.264185	0.477021	0.319888	0.264131	0.384583
ACTL6A	20.952204000000002	20.954316	20.952204000000002	17.9189022	9.778902	9.778902	10.796613850495	17.9167784	9.778576000000001	19.5645292	17.9189022	17.6369905
ACTL6B	0	0	0	0.0666169	0	0	0	0.0666243	0	0.0333217	0.0666169	0.0680373
ACTL7A	0	0	0	0.448954	0	0	0	0.449033	0	0.331985	0.448954	0
ACTL7B	0	0	0	0.0701405	0	0	0	0.0701555	0	0.0935654	0.0701405	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0.0478132	0	0
ACTN1	16.167741	16.167733	16.167741	15.873501000000001	26.376586	26.376586	26.9259646	15.873362	26.3837898	16.0632387	15.873501000000001	15.804983
ACTN2	0.039084113309	0.039079713086	0.039084113309	0.0771823	0.13552	0.13552	0.067778	0.0771889	0.135556	0.0386036	0.0771823	0.019535847517
ACTN3	0.2207409	0.22071059999999998	0.2207409	0.251738	0.00820501	0.00820501	0.00820602	0.251795	0.00820629	0.177235	0.251738	0.1629337
ACTN4	114.41376	114.4151	114.41376	100.65094020000001	96.20843	96.20843	98.28383600000001	100.6462768	96.22202	100.044991349	100.65094020000001	112.40662
ACTN4P1	0	0	0	0	0	0	0	0	0	0	0	0
ACTN4P2	0	0	0	0	0	0	0	0	0	0	0	0
ACTP1	0	0	0	0	0	0	0	0	0	0	0	0
ACTR10	27.857337	27.860335	27.857337	30.46974860033583	34.379739113313	34.379739113313	36.504616999999996	30.463884400359547	34.393420125003004	27.357117000000002	30.46974860033583	27.583523
ACTR1A	32.163822	32.163598	32.163822	34.28681	56.260576	56.260576	57.336059999999996	34.28862	56.272816000000006	34.003986000000005	34.28681	32.831213000000005
ACTR1B	68.45103999999999	68.4437	68.45103999999999	63.2855	31.927386000000002	31.927386000000002	32.80022	63.29637	31.932102	63.21553	63.2855	69.61188
ACTR2	137.048194	137.031195	137.048194	92.920177	159.944237	159.944237	160.42574	92.93968299999999	159.970189	91.946572	92.920177	136.366416
ACTR3	139.5485	139.54395	139.5485	78.552481	98.25573	98.25573	97.50282	78.55677399999999	98.27259000000001	77.46884899999999	78.552481	137.20702
ACTR3B	1.471696	1.4715530000000001	1.471696	1.5695640000000002	0.7325833	0.7325833	0.9060140000000001	1.569787	0.732667	1.894646	1.5695640000000002	1.1835550000000001
ACTR3BP1	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP3	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP4	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP6	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	2.2787562543999997	2.2787683344	2.2787562543999997	1.1852639999999999	0.6837992	0.6837992	0.4971116	1.185242	0.6839485	1.57638	1.1852639999999999	2.313721
ACTR3P2	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3P3	0	0	0	0	0	0	0	0	0	0	0	0
ACTR5	13.511	13.5092	13.511	18.0693	3.99388	3.99388	4.01334	18.0732	3.9945	17.6681	18.0693	12.9564
ACTR6	13.12328159018	13.12199950569	13.12328159018	13.072906122574	5.874336599	5.874336599	5.8082749	13.074230121793	5.8749032385	12.958772999999999	13.072906122574	14.263214339440001
ACTR6P1	0	0	0	0	0	0	0	0	0	0	0	0
ACTR8	12.03815	12.03842	12.03815	11.989959472363	12.370869	12.370869	11.89761	11.989659352498	12.374801	11.402442	11.989959472363	11.45829499
ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0.0619836	0	0	0	0.0619942	0	0.103352	0.0619836	0
ACTRT3	0.0467436	0.0467378	0.0467436	0.225218	0.0495313	0.0495313	0.037153	0.225264	0.0495387	0.197158	0.225218	0.0623025
ACVR1	20.48870000350006	20.4862870035195	20.48870000350006	10.714806000000001	5.906428	5.906428	5.877245	10.717018999999999	5.907375999999999	10.722104000000002	10.714806000000001	20.874992
ACVR1B	5.7086352	5.7082602	5.7086352	4.1921612	9.4980696000000009	9.4980696000000009	9.1457672	4.1928041	9.4996414	3.8670910000000003	4.1921612	5.3586818
ACVR1C	0.493232	0.493241	0.493232	0.2500037	0.0482495	0.0482495	0.0123685	0.2499809	0.0482561	0.351546146	0.2500037	0.680277
ACVR2A	8.729828	8.729215	8.729828	7.752444	2.1299675000000002	2.1299675000000002	2.1920381	7.753268	2.1302211	8.041745	7.752444	7.994351
ACVR2B	0.9584130000000001	0.9583024	0.9584130000000001	0.6415483	0.1388837	0.1388837	0.1711569	0.6417128	0.1389066	0.5797449	0.6415483	0.9772761999999999
ACVRL1	0.22465400000000002	0.22467189999999998	0.22465400000000002	0.2278209	2.4719606	2.4719606	2.058342	0.2277723	2.4721019	0.5695401	0.2278209	0.2697711
ACY1	5.1363852	5.1367516	5.1363852	5.4435376	10.1852975	10.1852975	9.029955089808	5.4426553	10.1885922	6.0892034	5.4435376	4.6147931302738
ACY3	0.559823	0.559783	0.559823	0.40706	0.7036640000000001	0.7036640000000001	0.528687	0.407105	0.703756	0.407223	0.40706	0.6343677000000001
ACYP1	11.643309	11.643149	11.643309	10.1728289	3.726406	3.726406	3.155265	10.172859	3.727467	10.25504	10.1728289	13.1000231
ACYP2	12.659562	12.658825	12.659562	11.8451796	7.5775635999999995	7.5775635999999995	7.074732200000001	11.8461535	7.578914500000001	11.146292	11.8451796	13.108359
ADA	33.8092123	33.806045600000004	33.8092123	36.351157	11.4850633	11.4850633	11.737966	36.356331000000004	11.4869057	36.279292	36.351157	34.019304
ADA2	42.27356	42.268969999999996	42.27356	39.852560000000004	271.90213	271.90213	271.636475	39.859	271.947978	39.906126	39.852560000000004	42.3778
ADAD1	0	0	0	0.0703918	0	0	0	0.0703872	0	0.1135541	0.0703918	0
ADAD1P2	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	0.3720433	0.3720276	0.3720433	0.5177287	0.0411609	0.0411609	0.06098	0.5177693	0.0411672	0.5908323	0.5177287	0.3103626
ADAL	3.1872146	3.1869721	3.1872146	3.3976425	1.7848206	1.7848206	1.6048011	3.3978939	1.7851667	3.4272757	3.3976425	3.0001255
ADAM10	34.63994	34.639964	34.63994	26.849921	32.420878	32.420878	32.117592	26.851884000000002	32.428768	25.289728999999998	26.849921	36.8054038
ADAM11	0.132248	0.132234	0.132248	0.124876	0.1352367	0.1352367	0.10989373	0.124863	0.135258	0.21673380000000003	0.124876	0.1059567243318
ADAM12	1.4503443	1.4502434	1.4503443	0.453404	0.0175459	0.0175459	0.0263222	0.453488	0.0175488	0.769791	0.453404	1.6020467999999999
ADAM15	28.4946538711633	28.494520271064502	28.4946538711633	37.8096161	181.375037	181.375037	183.374975	37.8019964	181.419445	37.993271045529	37.8096161	29.32667804209733
ADAM17	11.265578000000001	11.26408	11.265578000000001	11.187848	12.530723	12.530723	12.645397599999999	11.190332	12.533002	11.567521399999999	11.187848	10.856371
ADAM18	0	0	0	0.3830296	0	0	0	0.3830136	0	0.1795804	0.3830296	0
ADAM19	73.631607	73.62092999999999	73.631607	41.011723700000005	7.3200437	7.3200437	7.5331655	41.0218006	7.3212053	41.270542999999996	41.011723700000005	72.077299
ADAM1A	0	0	0	0	0	0	0	0	0	0	0	0
ADAM1B	0.269379	0.269346	0.269379	0.252791	0.0547639	0.0547639	0.0667308	0.252841	0.0547719	0.139115	0.252791	0.337501
ADAM2	0	0	0	0	0	0	0	0	0	0.0264344	0	0
ADAM20	0.0327043	0.0326999	0.0327043	0.0491781	0	0	0	0.049189	0	0.0492019	0.0491781	0.0435883
ADAM20P1	0.106136	0.106123	0.106136	0.126197	0.0158656	0.0158656	0.031735	0.126226	0.015868	0.1078517	0.126197	0.0928341
ADAM20P2	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P3	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0.0207556	0	0	0	0.0207601	0	0.0207656	0.0207556	0
ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0.45149358	0.45145383	0.45149358	0.8260816	0.0329069	0.0329069	0.0227845	0.8262171	0.0329123	1.1165083532107	0.8260816	0.6574193162529001
ADAM23	3.0672309999999996	3.067246	3.0672309999999996	3.0857810000000003	0	0	0.00368822	3.085609	0	2.907954	3.0857810000000003	3.781574
ADAM24P	0	0	0	0	0	0	0	0	0	0	0	0
ADAM28	1.9054931000000002	1.9054062999999999	1.9054931000000002	1.3389685	3.5103303	3.5103303	3.689153	1.3389879	3.511124	1.4977841	1.3389685	1.7782786
ADAM29	0.3430364	0.3430132	0.3430364	0.1193091	0.0988862	0.0988862	0.0773803	0.11933550000000001	0.0989012	0.1168891	0.1193091	0.2160485
ADAM30	0	0	0	0.0462172	0	0	0	0.0462276	0	0.0462397	0.0462172	0
ADAM32	1.57317352	1.57293596	1.57317352	2.399896	1.320382	1.320382	1.158139	2.4003536	1.3206410000000002	2.155097348	2.399896	1.47560828
ADAM33	0.279202	0.279165	0.279202	0.4345155	0.124899	0.124899	0.0624412	0.4346116	0.124918	0.4558079	0.4345155	0.32079
ADAM3A	0.124746	0.124734	0.124746	0.27114	0.0494655	0.0494655	0.0750385	0.271182	0.0494715	0.176377	0.27114	0.124701
ADAM3B	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0.015851
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	84.82687	84.82038	84.82687	103.979762	165.34383	165.34383	168.41943	103.983267	165.37401	104.22581	103.979762	84.72725
ADAM9	4.834821	4.8345427999999995	4.834821	7.4964699999999995	23.35985182072	23.35985182072	22.209167	7.496754	23.36480782734	7.30477	7.4964699999999995	4.88221170501426
ADAMDEC1	0	0	0	0	0.4430026	0.4430026	0.338098	0	0.4431273	0	0	0
ADAMTS1	0.0127822	0.0127803	0.0127822	0.06033770000000001	0.00609396	0.00609396	0.00582981	0.0603524	0.00609496	0.0673793	0.06033770000000001	0.0398406
ADAMTS10	7.0276557	7.0277449999999995	7.0276557	14.930526	0.3934689	0.3934689	0.4353681	14.930448	0.39355399999999996	15.0400787	14.930526	7.70520871
ADAMTS12	0	0	0	0	0	0	0	0	0	0	0	0.00665803
ADAMTS13	1.4288774	1.4287421999999999	1.4288774	1.7128356	0.5296586	0.5296586	0.526891828802	1.7131252	0.529729	1.8560792	1.7128356	1.4113055939999999
ADAMTS14	0	0	0	0.0152079	0	0	0.01338868	0.01521171	0	0.01014276	0.0152079	0
ADAMTS15	0.0208224	0.0208193	0.0208224	0	0	0	0	0	0	0.0187664	0	0.0260162
ADAMTS16	0.2348141	0.23478269999999998	0.2348141	0.3164472	0.117581	0.117581	0.117595	0.3165182	0.117599	0.2951251	0.3164472	0.21738039999999997
ADAMTS17	2.6070362	2.6070459	2.6070362	3.790672	0.0606154	0.0606154	0.5319455	3.790376	0.06063113	2.937412	3.790672	2.402173
ADAMTS18	0.00997653	0.00997504	0.00997653	0.00898636	0	0	0.00395606	0.00898859	0	0.00449544	0.00898636	0.00498599
ADAMTS19	0	0	0	0.00524625	0	0	0	0.00524754	0	0.00524889	0.00524625	0
ADAMTS2	0.20567	0.205646	0.20567	0.20721572	0.3463175	0.3463175	0.32630388	0.20725532	0.34636996	0.25265966	0.20721572	0.1605248
ADAMTS20	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS3	0	0	0	0	0.00364107	0.00364107	0.00364152	0	0.00364166	0	0	0
ADAMTS4	0.472778	0.472703	0.472778	0.8912789	0.13324	0.13324	0.122366	0.8910771000000001	0.133262	0.4883479	0.8912789	0.425186
ADAMTS5	0	0	0	0.00580691	0.219848	0.219848	0.171298	0.0058084	0.219884	0.00580988	0.00580691	0
ADAMTS6	0.1747834	0.174765	0.1747834	1.0503157	0.01972864	0.01972864	0.019731029999999997	1.0503821	0.019731409999999998	0.9460369	1.0503157	0.3013439
ADAMTS7	0.6016176999999999	0.6015956	0.6016176999999999	0.605892	0.0845242	0.0845242	0.0845481	0.6059312	0.0845468	0.57924746	0.605892	0.6069844600000001
ADAMTS7P1	1.0811032	1.0811904	1.0811032	0.6746465	0	0	0	0.6747353	0	0.5842451	0.6746465	0.5406884000000001
ADAMTS7P3	0.137262	0.137243	0.137262	0.4886073	1.72745	1.72745	0.858021	0.4882093	1.71239	0.4875546	0.4886073	0.145881
ADAMTS7P4	0.8043587	0.8044771000000001	0.8043587	2.298851	0.18675460000000002	0.18675460000000002	0.26469514	2.2983368	0.1868147	1.5568627	2.298851	0.974388
ADAMTS8	0.0687529	0.0687441	0.0687529	0	0.0218476	0.0218476	0.0218503	0	0.0218509	0.0124219	0	0.0687271
ADAMTS9	0.331628	0.331628	0.331628	0.1980759	0.319573	0.319573	0.159838	0.198075	0.319667	0.153073	0.1980759	0.132667
ADAMTSL1	0	0	0	0.00575165	0	0	0	0.00575304	0	0.00575453	0.00575165	0
ADAMTSL2	0.0523356	0.052328	0.0523356	0.0334975	0.107622	0.107622	0.0835579	0.0335055	0.107639	0.0200339	0.0334975	0.0297783
ADAMTSL3	1.94669	1.94645	1.94669	2.28704	1.08356	1.08356	0.923256	2.28753	1.08373	2.13162	2.28704	2.40293
ADAMTSL4	1.4837629	1.4835747000000001	1.4837629	1.5499479999999999	78.87428	78.87428	77.12618	1.5502660000000001	78.8856	1.429585	1.5499479999999999	1.4562895
ADAMTSL5	6.039227	6.039848	6.039227	5.740802	0.164265	0.164265	0.263495	5.739004	0.164291	5.146748	5.740802	5.198194
ADAP1	9.27957942723166	9.279697429893309	9.27957942723166	20.916800000000002	126.256738	126.256738	124.628981	20.916221	126.279221	21.1470634	20.916800000000002	9.81208940755553
ADAP2	0.884188	0.884125	0.884188	0.4217799	36.011052	36.011052	36.367699	0.42178509999999997	36.015681	0.36503996	0.4217799	0.7942589999999999
ADAR	130.884332	130.879156	130.884332	135.72325800000002	65.47370000000001	65.47370000000001	66.521811	135.732112	65.487243	134.083848	135.72325800000002	129.498085
ADARB1	27.585275	27.589918	27.585275	24.085941	7.2579325	7.2579325	4.887875103941	24.086066	7.2568722	22.943539	24.085941	26.542317999999998
ADARB2	0.3095544	0.30953430000000004	0.3095544	0.2023512	0.0201946	0.0201946	0.0256733	0.20238850000000003	0.0201979	0.20127067999999998	0.2023512	0.2254677
ADAT1	30.81919983	30.81985485	30.81919983	42.021483	13.186851	13.186851	13.786825	42.018572	13.190914	41.291197000000004	42.021483	29.531823
ADAT2	16.65969	16.65893	16.65969	23.18371	3.931021	3.931021	3.832446	23.18508	3.932033	21.9682	23.18371	16.78313
ADAT3	4.301645000000001	4.301146	4.301645000000001	5.63384	4.492850000000001	4.492850000000001	5.251029000000001	5.6348400000000005	4.493456	5.383979999999999	5.63384	4.221133
